trade_date,Closed PnL,classification,Execution Price,Side,leverage
2024-12-06,0.0,Greed,4.4046,Sell,0.9999978704154283
2024-12-06,0.0,Greed,4.4046,Sell,0.9999989246115283
2024-12-06,0.0,Greed,4.3959,Sell,1.0000024908592957
2024-12-06,0.0,Greed,4.3872,Sell,0.9999989156670925
2024-12-06,0.0,Greed,4.3868,Sell,0.9999997288920549
2024-12-06,0.0,Greed,4.3734,Sell,1.0000015968413505
2024-12-06,0.0,Greed,4.3914,Sell,1.0000049558920185
2024-12-06,0.0,Greed,4.4848,Sell,0.999998851936883
2024-12-06,0.0,Greed,4.4729,Sell,0.99999614034661
2024-12-06,0.0,Greed,4.4373,Sell,0.9999976325214637
2024-12-06,0.0,Greed,4.5705,Sell,0.9999941107531758
2024-12-06,0.0,Greed,4.5663,Sell,1.0000021286236345
2024-12-06,0.0,Greed,4.5972,Sell,1.000001559569743
2024-12-06,0.0,Greed,4.6035,Sell,1.0000015872465196
2024-12-06,0.0,Greed,4.5683,Sell,1.0000003789691674
2024-12-06,0.0,Greed,4.6523,Sell,1.0000040234682013
2024-12-06,0.0,Greed,4.6711,Sell,1.0000031823049953
2024-12-06,0.0,Greed,4.6746,Sell,1.0000021112509048
2024-12-06,0.0,Greed,4.6678,Sell,1.0000003421975652
2024-12-06,0.0,Greed,4.7092,Sell,1.0000038969977314
2024-12-06,0.0,Greed,4.7023,Sell,0.9999980962385001
2024-12-06,0.0,Greed,4.7146,Sell,0.9999964648821391
2024-12-06,0.0,Greed,4.7122,Sell,0.9999994047515222
2024-12-06,0.0,Greed,4.7122,Sell,0.9999817525257377
2024-12-06,0.0,Greed,4.6984,Sell,0.9999990305496712
2024-12-06,0.0,Greed,4.7359,Sell,0.999998073880438
2024-12-06,0.0,Greed,4.7909,Sell,0.9999986575764078
2024-12-06,0.0,Greed,4.781,Sell,0.9999954530160146
2024-12-06,0.0,Greed,4.7802,Sell,1.000001554959295
2024-12-06,0.0,Greed,4.7902,Sell,1.000000594653878
2024-12-06,0.0,Greed,4.7827,Sell,0.999998217649384
2024-12-06,0.0,Greed,4.8769,Sell,1.0000019622707188
2024-12-06,0.0,Greed,69434.0,Sell,0.9999963994584786
2024-12-06,0.0,Greed,69438.0,Sell,1.0000018001670554
2024-12-06,0.0,Greed,69410.0,Sell,1.0
2024-12-06,0.0,Greed,4.8061,Sell,0.9999962624113328
2024-12-06,0.0,Greed,4.792,Sell,1.0000020842060946
2024-12-06,0.0,Greed,4.8498,Sell,1.0000005604573579
2024-12-06,0.0,Greed,4.964,Sell,1.000001444736482
2024-12-06,0.0,Greed,5.0797,Sell,1.0000017375446661
2024-12-06,0.0,Greed,5.1059,Sell,1.0000039457992431
2024-12-06,0.0,Greed,5.1531,Sell,1.0000015010006849
2024-12-06,0.0,Greed,5.1356,Sell,0.9999907329098862
2024-12-06,0.0,Greed,5.1341,Sell,1.0000011011438736
2024-12-06,-7.644737,Greed,69336.0,Buy,0.9999991988914136
2024-12-06,0.0,Greed,4.9932,Sell,0.999999025262911
2024-12-06,0.0,Greed,5.071,Sell,0.9999956738625955
2024-12-06,-196.28725,Greed,5.4548,Buy,0.999999856356687
2024-12-06,-194.8302,Greed,5.4486,Buy,0.9999960414368001
2024-12-06,-204.097215,Greed,5.4955,Buy,0.9999970074145105
2024-12-06,-200.910375,Greed,5.4857,Buy,0.9999961741155512
2024-12-06,-200.950875,Greed,5.4859,Buy,0.9999957241673887
2024-12-06,-200.64491,Greed,5.4839,Buy,1.0000016741099453
2024-12-06,-199.304775,Greed,5.4768,Buy,1.0000023780626746
2024-12-06,-198.689825,Greed,5.4728,Buy,0.9999989913827342
2024-12-06,-200.63505,Greed,5.4819,Buy,1.000003864037288
2024-12-06,-43.680165,Greed,5.6646,Buy,1.0000019877932456
2024-12-06,-38.312955,Greed,5.6652,Buy,0.999988987975517
2024-12-06,-39.28341,Greed,5.6697,Buy,1.0000106670620874
2024-12-06,-45.42255,Greed,5.6703,Buy,0.9999836435260939
2024-12-06,-44.7241,Greed,5.6705,Buy,1.0000046408234677
2024-12-06,-18.36978,Greed,5.6711,Buy,1.000009494834132
2024-12-06,-41.503975,Greed,5.6693,Buy,1.0000185382939943
2024-12-06,-40.0639,Greed,5.6719,Buy,0.9999761465967936
2024-12-06,-42.578145,Greed,5.673,Buy,1.0000229497454287
2024-12-06,-107.702045,Greed,5.6732,Buy,0.9999938991800115
2024-12-06,-41.010375,Greed,5.6423,Buy,0.9999994539048804
2024-12-06,-38.313315,Greed,5.6441,Buy,1.0000078212902224
2024-12-06,-147.17885,Greed,5.6488,Buy,1.0000040019057965
2024-12-06,-226.96561,Greed,5.641,Buy,1.0000001792452307
2024-12-06,-220.03,Greed,5.5937,Buy,1.0
2024-12-06,-225.37834,Greed,5.6227,Buy,0.9999991802482017
2024-12-06,-225.932905,Greed,5.641,Buy,0.9999973890642668
2024-12-06,-226.621375,Greed,5.641,Buy,1.0000022439687728
2024-12-06,-30.866405,Greed,5.641,Buy,0.9999808887269191
2024-12-06,-195.95148,Greed,5.6435,Buy,0.9999975042957309
2024-12-06,-103.97529,Greed,5.79,Buy,1.0000043070217375
2024-12-06,-1040.992925,Greed,5.8178,Buy,0.9999994358648995
2024-12-06,-163.48356,Greed,5.8292,Buy,0.999994281662435
2024-12-06,-186.5405,Greed,5.8298,Buy,0.9999999017005897
2024-12-06,-188.5664,Greed,5.8328,Buy,1.0000021430530792
2024-12-06,-171.74313,Greed,5.8332,Buy,1.0000050279731825
2024-12-06,-188.868645,Greed,5.8359,Buy,0.9999986238159994
2024-12-06,-174.5575,Greed,5.8363,Buy,1.000001318011016
2024-12-06,-1056.007435,Greed,5.8369,Buy,1.0000006342097874
2024-12-06,-164.75601,Greed,5.8374,Buy,1.0000066511543861
2024-12-06,-1067.405885,Greed,5.8514,Buy,1.0000009696104224
2024-12-06,-1078.804335,Greed,5.8659,Buy,0.999999134712471
2024-12-06,-1090.202785,Greed,5.8804,Buy,0.9999994721565203
2024-12-06,-1101.679845,Greed,5.895,Buy,1.000000107896759
2024-12-06,-2806.5,Greed,5.8968,Buy,1.0
2024-12-06,-401.506875,Greed,5.9098,Buy,1.0000010146659217
2024-12-06,-413.42796,Greed,5.9172,Buy,0.999997160074408
2024-12-06,-417.30416,Greed,5.9266,Buy,1.000002364085481
2024-12-06,-452.500895,Greed,6.0115,Buy,1.0000010323498545
2024-12-06,-426.102125,Greed,6.0148,Buy,1.0000026828978343
2024-12-06,-512.201235,Greed,6.0997,Buy,0.9999977740013256
2024-12-06,-498.42793,Greed,6.1045,Buy,0.9999987822519899
2024-12-06,-1071.804465,Greed,6.1924,Buy,1.0000012388702737
2024-12-06,-923.5634,Greed,6.1988,Buy,0.9999999761711157
2024-12-06,-944.38521,Greed,6.2965,Buy,1.0000010005740567
2024-12-06,-977.44285,Greed,6.3043,Buy,0.9999996650074882
2024-12-06,-467.480265,Greed,6.4071,Buy,0.9999971059020031
2024-01-08,0.0,Greed,65301.0,Buy,0.9999998665973765
2024-01-08,0.0,Greed,65310.0,Buy,0.9999994677314875
2024-01-08,0.0,Greed,2.1019,Sell,0.9999999800016802
2024-01-08,-8.714336,Greed,64742.0,Sell,1.0000035213505083
2024-01-08,0.0,Greed,2.108,Sell,0.9999955992272243
2024-01-08,0.0,Greed,2.1068,Sell,1.0000047635476998
2024-01-08,174.768294,Greed,2.0226,Buy,0.9999997548861516
2024-01-08,0.0,Greed,2.0242,Buy,0.999984873583387
2024-01-08,0.0,Greed,2.0247,Buy,1.0000037051022759
2024-01-08,0.0,Greed,2.0247,Buy,1.0000022665939892
2024-01-08,0.0,Greed,2.0246,Buy,1.0000024903767692
2024-01-08,0.0,Greed,2.0247,Buy,1.0000164633443636
2024-01-08,0.0,Greed,2.0249,Buy,0.9999968775476252
2024-01-08,-0.108186,Greed,2.0241,Sell,0.9999891195186518
2024-01-08,-1.344355,Greed,2.024,Sell,1.0000009849412335
2024-01-08,0.0,Greed,62944.0,Buy,0.9999985598062077
2024-01-08,0.0,Greed,62957.0,Buy,1.0000006923475357
2024-01-08,0.0,Greed,62964.0,Buy,1.000002975157609
2024-01-08,0.0,Greed,62964.0,Buy,1.0000001980198412
2024-01-08,0.0,Greed,62940.0,Buy,1.0000028014365767
2024-01-08,0.0,Greed,62940.0,Buy,1.0000037653517895
2024-01-08,0.0,Greed,62935.0,Buy,1.0000020255621442
2024-01-08,0.0,Greed,62969.0,Buy,1.0000025885053712
2024-01-08,0.0,Greed,62970.0,Buy,0.999996701956729
2024-01-08,0.0,Greed,62982.0,Buy,1.0000120450396885
2024-01-08,0.0,Greed,63046.0,Buy,0.9999997388693723
2024-01-08,0.0,Greed,63050.0,Buy,0.9999990998621889
2024-01-08,0.0,Greed,161.49,Buy,0.9999968988311694
2024-01-08,0.0,Greed,161.49,Buy,0.9999987362583896
2024-01-08,0.0,Greed,161.49,Buy,0.9999951956030159
2024-01-08,0.5508,Greed,161.67,Sell,0.9999995957229101
2024-01-08,1.116,Greed,161.67,Sell,0.9999960093938869
2024-01-08,0.8118,Greed,161.67,Sell,0.9999976684596213
2024-01-08,0.0,Greed,62789.0,Buy,0.9999978302702526
2024-02-08,0.158787,Greed,63966.0,Sell,0.9999525210731164
2024-02-08,45.723348,Greed,63965.0,Sell,0.9999991568964007
2024-02-08,1.949172,Greed,63965.0,Sell,0.9999821061781717
2024-02-08,43.938564,Greed,63965.0,Sell,0.9999998746642201
2024-02-08,4.567638,Greed,63965.0,Sell,1.0000046217434542
2024-02-08,6.651843,Greed,63965.0,Sell,0.9999952395634502
2024-02-08,8.947404,Greed,63965.0,Sell,1.000003487799779
2024-02-08,8.947404,Greed,63965.0,Sell,1.000003487799779
2024-02-08,8.947404,Greed,63965.0,Sell,1.000003487799779
2024-02-08,7.826043,Greed,63965.0,Sell,0.9999959538074935
2024-02-08,9.276084,Greed,63971.0,Sell,1.000003558197986
2024-02-08,81.31401,Greed,63971.0,Sell,0.9999995325197558
2024-02-08,0.0,Greed,161.3,Sell,1.000001200702651
2024-02-08,0.0,Greed,163.81,Sell,1.0
2024-02-08,0.0,Greed,163.81,Sell,0.9999983793008629
2024-03-08,464.1897,Extreme Greed,147.45,Buy,1.0000005513788608
2024-04-08,0.0,Extreme Greed,58149.0,Buy,0.9999989874583023
2024-04-08,0.0,Extreme Greed,57901.0,Buy,0.9999989374549803
2024-04-08,0.0,Extreme Greed,57871.0,Buy,0.9999959569382042
2024-04-08,0.0,Extreme Greed,57824.0,Buy,0.9999992794226159
2024-04-08,0.0,Extreme Greed,57673.0,Buy,1.0000013337797051
2024-04-08,0.0,Extreme Greed,57703.0,Buy,1.000000197955697
2024-04-08,0.0,Extreme Greed,57560.0,Buy,1.0000018003291
2024-04-08,0.0,Extreme Greed,57519.0,Buy,1.0000029726604418
2024-04-08,0.0,Extreme Greed,57276.0,Buy,1.0000044438620457
2024-04-08,0.0,Extreme Greed,57245.0,Buy,0.9999995044958221
2024-04-08,0.0,Extreme Greed,57398.0,Buy,0.9999988295156186
2024-04-08,0.0,Extreme Greed,57524.0,Buy,0.999997117670732
2024-04-08,0.0,Extreme Greed,2673.5,Buy,0.9999994823110526
2024-04-08,0.0,Extreme Greed,57449.0,Buy,0.9999967058593203
2024-04-08,4.483386,Extreme Greed,57988.0,Sell,0.9999972368611018
2024-04-08,83.500659,Extreme Greed,57988.0,Sell,1.00000029407215
2024-04-08,21.02177,Extreme Greed,2698.8,Sell,0.9999986978428766
2024-05-08,0.0,Greed,51579.0,Buy,0.9999977958259151
2024-05-08,0.0,Greed,50759.0,Buy,1.0000020165605819
2024-05-08,0.0,Greed,50781.0,Buy,0.9999980339088811
2024-05-08,0.0,Greed,50835.0,Buy,1.0000017571872677
2024-05-08,0.0,Greed,50274.0,Buy,1.0000021070590208
2024-05-08,0.0,Greed,50226.0,Buy,0.9999993424879011
2024-05-08,0.0,Greed,50082.0,Buy,1.0000021790077493
2024-05-08,0.0,Greed,50082.0,Buy,1.0000158182139733
2024-05-08,0.0,Greed,49447.0,Buy,1.0000005514725543
2024-05-08,0.0,Greed,49060.0,Buy,1.0
2024-05-08,20.150548,Greed,50790.0,Sell,1.0000005404093817
2024-05-08,15.395625,Greed,50681.0,Sell,0.9999983087491228
2024-05-08,0.6938,Greed,50676.0,Sell,0.9999802667929591
2024-05-08,13.803016,Greed,50659.0,Sell,0.9999987922093123
2024-05-08,15.427296,Greed,50681.0,Sell,1.0000022323688589
2024-05-08,16.296658,Greed,50701.0,Sell,1.0000009812227189
2024-05-08,78.676756,Greed,50772.0,Sell,1.0000002128806527
2024-09-08,0.0,Fear,1.7605,Sell,1.000000714921217
2024-09-08,0.0,Fear,1.7605,Sell,1.0000015470370824
2024-09-08,0.0,Fear,1.7601,Sell,0.9999848077230044
2024-09-08,0.0,Fear,2685.8,Sell,0.999968086124911
2024-09-08,0.0,Fear,2685.8,Sell,1.0000012778826737
2024-09-08,-0.26061,Fear,2686.5,Buy,0.9999960507264687
2024-09-08,0.0,Fear,1.7681,Sell,0.9999962588168134
2024-09-08,0.0,Fear,1.7738,Sell,1.0000063218100605
2024-09-08,0.0,Fear,1.7718,Sell,0.9999904366486191
2024-09-08,0.0,Fear,1.7726,Sell,0.999999080092837
2024-09-08,0.0,Fear,1.7728,Sell,1.0000006670562276
2024-09-08,0.0,Fear,1.7724,Sell,1.0002296420355787
2024-09-08,0.0,Fear,1.775,Sell,0.9999949966227204
2024-09-08,0.0,Fear,1.7745,Sell,1.0000016009631394
2024-09-08,0.0,Fear,1.7738,Sell,1.0000137063556371
2024-09-08,0.0,Fear,1.7738,Sell,1.000001400235333
2024-09-08,0.0,Fear,1.7812,Sell,0.999996797608454
2024-09-08,0.0,Fear,1.7812,Sell,0.9999863979179747
2024-09-08,0.0,Fear,1.7813,Sell,0.9999944381398913
2024-09-08,0.0,Fear,1.7819,Sell,0.9999877713851811
2024-09-08,0.0,Fear,1.7819,Sell,1.0000071170731701
2024-09-08,0.0,Fear,1.7824,Sell,1.000005754269668
2024-09-08,0.0,Fear,1.7823,Sell,1.0000103805032599
2024-09-08,0.0,Fear,1.7825,Sell,1.000008757958795
2024-09-08,0.0,Fear,1.7823,Sell,1.0000022656145153
2024-09-08,0.0,Fear,1.7826,Sell,1.000001399945962
2024-09-08,0.0,Fear,1.7839,Sell,1.000002440738177
2024-09-08,0.0,Fear,1.7828,Sell,0.999998878969908
2024-09-08,0.0,Fear,1.7814,Sell,1.0000071696586772
2024-09-08,0.0,Fear,1.7779,Sell,1.0000002001641746
2024-09-08,0.0,Fear,1.787,Sell,0.9999948000270399
2024-09-08,0.0,Fear,1.7862,Sell,1.000002481097836
2024-09-08,0.0,Fear,1.7858,Sell,0.9999520023038894
2024-09-08,0.0,Fear,1.7858,Sell,0.999990504713456
2024-09-08,0.0,Fear,1.7856,Sell,1.0000015543058935
2024-09-08,0.0,Fear,1.7856,Sell,0.9999990912197285
2024-09-08,0.0,Fear,1.7858,Sell,1.0000109760559768
2024-09-08,0.0,Fear,1.7858,Sell,1.0000006815088698
2024-09-08,0.0,Fear,1.7858,Sell,1.0000091628327814
2024-09-08,0.0,Fear,1.7856,Sell,1.000006806512471
2024-09-08,0.0,Fear,1.7856,Sell,0.9999973331626558
2024-09-08,0.0,Fear,1.7859,Sell,0.9999931782728751
2024-09-08,0.0,Fear,1.7846,Sell,0.9999959710736241
2024-09-08,0.0,Fear,1.7845,Sell,0.9999799863907457
2024-09-08,0.0,Fear,1.7845,Sell,0.999996453284436
2024-09-08,0.0,Fear,1.7853,Sell,0.9999949406327243
2024-09-08,0.0,Fear,1.7862,Sell,1.0000052404466957
2024-09-08,0.0,Fear,1.7872,Sell,1.0000052049717891
2024-09-08,0.0,Fear,1.7872,Sell,0.9999970673595518
2024-09-08,0.0,Fear,1.7869,Sell,1.0000081433236163
2024-09-08,0.0,Fear,1.7868,Sell,0.9999787749799464
2024-09-08,0.0,Fear,1.7867,Sell,1.0000146585751333
2024-09-08,7.038075,Fear,1.7681,Buy,1.0000025789494833
2024-09-08,1.55025,Fear,1.7684,Buy,1.000005799824845
2024-09-08,2.87153,Fear,1.7685,Buy,1.0000041736401237
2024-09-08,3.049805,Fear,1.7728,Buy,0.9999983716482744
2024-09-08,0.67275,Fear,1.7729,Buy,1.0000130164832068
2024-09-08,0.451915,Fear,1.773,Buy,1.0000096162811165
2024-09-08,0.69678,Fear,1.7732,Buy,0.9999953088969015
2024-09-08,0.63375,Fear,1.7731,Buy,0.999986984985011
2024-09-08,0.48555,Fear,1.7731,Buy,0.9999956965077613
2024-09-08,2.92175,Fear,1.7731,Buy,1.0000019447723547
2024-09-08,0.541125,Fear,1.7731,Buy,0.9999961046151337
2024-09-08,0.69012,Fear,1.7728,Buy,0.9999932681879633
2024-09-08,4.193475,Fear,1.7729,Buy,1.0000000232022874
2024-09-08,2.869205,Fear,1.771,Buy,1.0000028427417382
2024-09-08,63.151865,Fear,1.7542,Buy,1.0000000759787315
2024-09-08,6.07464,Fear,1.7549,Buy,1.0000046681237653
2024-09-08,53.4604,Fear,1.755,Buy,1.0000000000000002
2024-01-09,0.0,Extreme Greed,0.14095,Sell,1.1046139437229685
2024-01-09,0.0,Extreme Greed,1.5016,Sell,1.0000010665966979
2024-01-09,0.0,Extreme Greed,1.1915,Sell,1.0000030045759691
2024-01-09,0.0,Extreme Greed,131.52,Buy,0.9999979991035983
2024-01-09,0.0,Extreme Greed,131.45,Buy,1.0000000000000002
2024-01-09,0.0,Extreme Greed,1.4916,Sell,1.0000096831923548
2024-01-09,0.0,Extreme Greed,130.61,Buy,0.999999599142325
2024-01-09,17.0533,Extreme Greed,1.1508,Buy,1.0000099546813133
2024-01-09,8.993985,Extreme Greed,1.4791,Buy,0.9999916023849497
2024-01-09,20.66402,Extreme Greed,1.4785,Buy,1.0000025998507687
2024-01-09,1.763998,Extreme Greed,131.39,Sell,1.0000021002564414
2024-01-09,88.95779,Extreme Greed,1.4757,Buy,0.999999446177916
2024-09-11,0.0,Fear,3025.8,Sell,1.0000005839489534
2024-09-11,0.0,Fear,0.47506,Sell,0.9999970372433525
2024-09-11,0.0,Fear,0.47499,Sell,0.9999960494230182
2024-09-11,0.0,Fear,2.0488,Sell,1.000005601039553
2024-09-11,0.0,Fear,2.0487,Sell,1.0000019652593455
2024-09-11,0.0,Fear,0.50845,Sell,1.0000202848861295
2024-09-11,0.0,Fear,0.50841,Sell,1.0000006583925547
2024-09-11,0.0,Fear,0.50861,Sell,0.9999986132424851
2024-09-11,0.0,Fear,0.50855,Sell,0.9998382497993981
2024-09-11,0.0,Fear,0.5085,Sell,0.9999855004519027
2024-09-11,0.0,Fear,0.50849,Sell,0.9999931389064889
2024-09-11,0.0,Fear,0.50854,Sell,0.9999999329876073
2024-09-11,0.0,Fear,0.5085,Sell,0.9999959349758742
2024-09-11,0.0,Fear,0.50841,Sell,0.9999999246392158
2024-09-11,0.0,Fear,0.50836,Sell,1.0000016671723244
2024-09-11,0.0,Fear,0.50944,Sell,0.9999900371400043
2024-09-11,0.0,Fear,0.50986,Sell,1.0000047735896793
2024-09-11,0.0,Fear,0.50975,Sell,0.9999921785084531
2024-09-11,0.0,Fear,0.51154,Sell,1.000001595821501
2024-09-11,0.0,Fear,0.51703,Sell,0.9999822620546908
2024-09-11,0.0,Fear,0.51697,Sell,1.0000097620391482
2024-09-11,0.0,Fear,0.51682,Sell,1.0000036620228436
2024-09-11,0.0,Fear,0.51705,Sell,1.0000049693519504
2024-09-11,0.0,Fear,0.51682,Sell,0.999997942953207
2024-09-11,0.0,Fear,0.51652,Sell,1.0000237320229926
2024-09-11,0.0,Fear,0.51652,Sell,0.9999998850043771
2024-09-11,0.0,Fear,0.51692,Sell,1.0000047221334538
2024-09-11,0.0,Fear,0.51882,Sell,1.0000016153949334
2024-09-11,0.0,Fear,0.51852,Sell,0.9999989955490054
2024-09-11,0.0,Fear,0.51903,Sell,1.0000017845382148
2024-09-11,0.0,Fear,0.52117,Sell,1.0000081093829358
2024-09-11,0.0,Fear,0.52107,Sell,1.0000082428895412
2024-09-11,0.0,Fear,0.52067,Sell,1.000002540648723
2024-09-11,-0.00092,Fear,0.50775,Buy,0.9999357780489371
2024-09-11,-0.00324,Fear,0.50775,Buy,0.9999939213791174
2024-09-11,-0.001522,Fear,0.50775,Buy,1.0000058230152737
2024-09-11,-0.00836,Fear,0.50775,Buy,1.0000023558291458
2024-09-11,-0.008199,Fear,0.50775,Buy,0.9999898511719404
2024-09-11,-0.001522,Fear,0.50775,Buy,1.0000058230152737
2024-09-11,-0.002001,Fear,0.50775,Buy,0.9999923721054292
2024-09-11,-0.000573,Fear,0.50775,Buy,0.9998599371177809
2024-09-11,-0.003435,Fear,0.50775,Buy,0.999987816214039
2024-09-11,-0.004086,Fear,0.50775,Buy,1.0000161471735336
2024-09-11,-0.001923,Fear,0.50775,Buy,0.9999966714572077
2024-09-11,-0.006801,Fear,0.50775,Buy,0.9999977557098902
2024-09-11,-0.003,Fear,0.50775,Buy,1.0000328245527654
2024-09-11,-0.0056,Fear,0.50775,Buy,0.9999999999999998
2024-09-11,-0.00183,Fear,0.50775,Buy,1.0000188337597835
2024-09-11,-0.01044,Fear,0.50775,Buy,0.9999981135314503
2024-09-11,-0.00141,Fear,0.50775,Buy,0.9999615882893169
2024-09-11,-0.00522,Fear,0.50775,Buy,1.0000169782169477
2024-09-11,-0.00516,Fear,0.50775,Buy,1.000003816808461
2024-09-11,-0.00328,Fear,0.50775,Buy,0.9999879910172809
2024-09-11,-0.00629,Fear,0.50775,Buy,0.9999851271899234
2024-09-11,-0.00495,Fear,0.50775,Buy,1.000014920251257
2024-09-11,-0.00142,Fear,0.50775,Buy,0.999993065235331
2024-09-11,-0.00187,Fear,0.50775,Buy,1.0000078989565477
2024-09-11,-0.025116,Fear,0.50775,Buy,0.9999961576610474
2024-09-11,8.945118,Fear,0.50473,Buy,1.0000022573986262
2024-09-11,4.3008,Fear,0.50474,Buy,1.0000065450953532
2024-09-11,1.36242,Fear,0.50513,Buy,1.0000081159639265
2024-09-11,2.528072,Fear,0.50523,Buy,1.0000046063057308
2024-09-11,1.197288,Fear,0.50533,Buy,1.000008189670735
2024-09-11,2.48472,Fear,0.50536,Buy,1.0000078848233527
2024-09-11,3.169684,Fear,0.50536,Buy,1.0000023059603869
2024-09-11,3.53394,Fear,0.50097,Buy,1.0000139958365826
2024-09-11,7.047,Fear,0.50099,Buy,0.9999931935533924
2024-09-11,13.15394,Fear,0.50112,Buy,1.000004579575671
2024-09-11,5.850756,Fear,0.50112,Buy,1.0000003251372729
2024-09-11,14.424342,Fear,0.50113,Buy,1.0000037620046973
2024-09-11,3.43998,Fear,0.50115,Buy,0.9999988532123244
2024-09-11,11.202158,Fear,0.50127,Buy,1.0000012927773365
2024-09-11,3.51828,Fear,0.501,Buy,0.9999923524598313
2024-09-11,2.411328,Fear,0.50113,Buy,0.9999878345115478
2024-09-11,1.57122,Fear,0.50473,Buy,1.0000035677813555
2024-09-11,6.469512,Fear,0.50483,Buy,1.0000017320984438
2024-09-11,6.41655,Fear,0.50483,Buy,0.9999998652472896
2024-10-11,0.0,Fear,3070.6,Sell,0.9999926384346368
2024-10-11,0.0,Fear,3070.5,Sell,1.0000008182910973
2024-10-11,0.0,Fear,3070.7,Sell,1.0000006660790408
2024-10-11,0.0,Fear,3069.8,Sell,0.9999967226506367
2024-10-11,0.0,Fear,3069.8,Sell,0.9999994419244131
2024-10-11,0.0,Fear,3069.6,Sell,1.000001584317789
2024-10-11,0.0,Fear,3069.3,Sell,0.9998208060469814
2024-10-11,0.0,Fear,3069.2,Sell,0.9999953684918736
2024-10-11,0.0,Fear,3068.8,Sell,1.0000011525314922
2024-10-11,0.0,Fear,3068.8,Sell,1.000003960732577
2024-10-11,0.0,Fear,3116.3,Sell,0.9999991448844355
2024-10-11,0.0,Fear,3116.2,Sell,1.000003040982359
2024-10-11,0.0,Fear,3116.2,Sell,1.0000052038432117
2024-10-11,0.0,Fear,3116.2,Sell,1.0000042307075014
2024-10-11,0.0,Fear,3116.2,Sell,1.0000042307075014
2024-10-11,0.0,Fear,3116.2,Sell,1.0000042307075014
2024-10-11,0.0,Fear,3116.1,Sell,1.000000315062797
2024-10-11,0.0,Fear,3117.2,Sell,0.9999999279908602
2024-10-11,0.0,Fear,3117.7,Sell,1.0000031417764619
2024-10-11,0.0,Fear,3118.9,Sell,1.00000728353831
2024-10-11,0.0,Fear,2.0938,Sell,1.0000011426065354
2024-10-11,0.0,Fear,2.0938,Sell,0.9999997479680555
2024-10-11,0.0,Fear,3127.9,Sell,1.0000011837529486
2024-10-11,0.0,Fear,3127.2,Sell,0.9999987036153575
2024-10-11,0.0,Fear,2.1658,Sell,0.9999981007196642
2024-10-11,0.0,Fear,2.1626,Sell,0.9999993249542151
2024-10-11,0.0,Fear,2.1621,Sell,0.9999998786054337
2024-10-11,0.0,Fear,2.162,Sell,1.0000042611223918
2024-10-11,0.0,Fear,2.1623,Sell,1.0000002340255636
2024-10-11,0.0,Fear,2.1615,Sell,0.9999994371755668
2024-10-11,0.0,Fear,2.1621,Sell,0.9999988346050784
2024-10-11,0.0,Fear,2.163,Sell,1.0000017099661598
2024-10-11,0.0,Fear,2.1634,Sell,1.0000008370731075
2024-10-11,0.0,Fear,3192.2,Sell,1.0000553479150271
2024-10-11,0.0,Fear,3192.1,Sell,1.000000131765886
2024-10-11,0.0,Fear,3191.7,Sell,1.0000002240233485
2024-10-11,0.0,Fear,1.1448,Sell,1.0000009721725334
2024-10-11,0.0,Fear,2.1818,Sell,0.9999989194408971
2024-10-11,0.0,Fear,2.1827,Sell,1.0000021868003166
2024-10-11,0.0,Fear,2.1848,Sell,0.9999979113255419
2024-10-11,0.0,Fear,3214.0,Sell,1.000002070956927
2024-10-11,0.0,Fear,3212.9,Sell,1.0000010040170721
2024-10-11,0.0,Fear,3212.2,Sell,1.0000022987771533
2024-10-11,0.0,Fear,3212.0,Sell,1.0000214712071114
2024-10-11,0.0,Fear,3212.0,Sell,0.9999900638562835
2024-10-11,0.0,Fear,3211.6,Sell,0.9999978035677336
2024-10-11,0.0,Fear,3210.8,Sell,0.9999988656581479
2024-10-11,70.376866,Fear,0.49008,Buy,1.000001122365598
2024-10-11,20.275446,Fear,0.49008,Buy,0.9999984928754097
2024-10-11,0.0,Fear,0.02485,Sell,1.0000019400891276
2024-10-11,0.0,Fear,0.024848,Sell,0.999999148793915
2024-10-11,0.0,Fear,1.3619,Sell,0.9999935632324205
2024-10-11,0.0,Fear,1.3619,Sell,1.0000107416788426
2024-10-11,0.0,Fear,79672.0,Sell,0.9999997279900094
2024-10-11,0.0,Fear,2.1742,Sell,1.0000010983087324
2024-10-11,0.0,Fear,2.1749,Sell,1.0000021016200056
2024-10-11,0.0,Fear,2.1745,Sell,0.9999992121559387
2024-10-11,0.0,Fear,3.0262,Sell,0.9999998520414503
2024-10-11,0.0,Fear,0.012356,Sell,0.9999974634817214
2024-10-11,0.0,Fear,0.012354,Sell,0.9999972568038298
2024-10-11,0.0,Fear,0.57999,Sell,1.0000172416765807
2024-10-11,0.0,Fear,0.57983,Sell,0.9999988188381886
2024-10-11,0.0,Fear,0.57983,Sell,1.000001272756492
2024-10-11,0.0,Fear,0.58094,Sell,0.9999988010510328
2024-10-11,0.0,Fear,0.58092,Sell,0.9999989945267623
2024-10-11,0.0,Fear,0.58089,Sell,1.000000555321395
2024-10-11,2.552704,Fear,0.57973,Buy,1.0000016961385678
2024-10-11,0.043216,Fear,0.57973,Buy,0.9999931474949723
2024-10-11,1.063866,Fear,0.57976,Buy,1.0000039362700386
2024-10-11,0.69527,Fear,0.57982,Buy,0.9999991283240273
2024-10-11,0.0,Fear,79977.0,Sell,0.9999995229009909
